LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,ParameterList
725,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:35.342,25746,INFO,nova.osapi_compute.wsgi.server,req-6fff45f2-d728-44de-9b0a-8a6bc514a533 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/5683e2e2-d5e0-48b8-9f30-a2216254e851 HTTP/1.1"" status: 200 len: 1708 time: 0.2030251",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/5683e2e2-d5e0-48b8-9f30-a2216254e851 ', '/1.1"" ', '200', '1708', '0.2030251']"
726,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:44:35.707,2931,INFO,nova.virt.libvirt.driver,req-032f4e41-9c1a-4dd7-ab3b-bb8368aa5bd1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 5683e2e2-d5e0-48b8-9f30-a2216254e851] Creating image,1,<*> Creating image,['[instance: 5683e2e2-d5e0-48b8-9f30-a2216254e851]']
727,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:36.605,25746,INFO,nova.osapi_compute.wsgi.server,req-db877389-aad0-4479-865c-ea0c99e6306f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2591350",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1759', '0.2591350']"
728,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:36.877,25746,INFO,nova.osapi_compute.wsgi.server,req-623d0235-0bb1-47c5-95a1-e329b93e886d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2688198",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1759', '0.2688198']"
729,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:44:36.914,2931,INFO,nova.compute.manager,-,[instance: 2e8c8c4a-823f-4d79-bb72-996b528cbca4] VM Stopped (Lifecycle Event),2,<*> VM <*> (Lifecycle Event),"['[instance: 2e8c8c4a-823f-4d79-bb72-996b528cbca4]', 'Stopped']"
730,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:38.154,25746,INFO,nova.osapi_compute.wsgi.server,req-57cc7ec4-082c-4eab-9261-89b6c6031e9b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2708361",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2708361']"
731,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:38.420,25746,INFO,nova.osapi_compute.wsgi.server,req-e503f4dd-27ff-4f6a-a262-f8665dcdf735 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2611411",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2611411']"
732,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:39.689,25746,INFO,nova.osapi_compute.wsgi.server,req-bdee7c5f-05d2-45d8-8ec8-f33aa0df6c8c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2638340",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2638340']"
733,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:39.944,25746,INFO,nova.osapi_compute.wsgi.server,req-09732203-f9fb-4164-8f34-70b16dafec42 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2494190",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2494190']"
734,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:41.217,25746,INFO,nova.osapi_compute.wsgi.server,req-a7852d91-2ba4-466d-9163-1eeaeabf5631 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2664440",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2664440']"
735,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:41.589,25746,INFO,nova.osapi_compute.wsgi.server,req-eb3e5a2f-b1cf-474a-a58b-97a3721e1b62 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3676999",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.3676999']"
736,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:42.857,25746,INFO,nova.osapi_compute.wsgi.server,req-bab94fc6-f122-46b2-8b49-dcacca6c717d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2631650",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2631650']"
737,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:43.129,25746,INFO,nova.osapi_compute.wsgi.server,req-23e59d0a-f1b7-470e-97e4-8c9705a98114 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2681658",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2681658']"
738,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:44.406,25746,INFO,nova.osapi_compute.wsgi.server,req-41a30caa-8ebd-4188-81d5-d5cfaaf85780 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2719760",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2719760']"
739,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:44.679,25746,INFO,nova.osapi_compute.wsgi.server,req-f02ae2ab-fa62-49fb-bea3-78d421244f0d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2679889",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2679889']"
740,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:45.968,25746,INFO,nova.osapi_compute.wsgi.server,req-d4d78fa8-0094-409b-8201-a10796387037 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2836571",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2836571']"
741,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:46.263,25746,INFO,nova.osapi_compute.wsgi.server,req-52931106-f23a-4593-9446-68c956c1d861 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2891469",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2891469']"
742,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:44:47.079,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,5,image <*>dd<*>-<*>c<*>-<*>fbb-<*>c<*>-<*>fbe<*>b<*> at (<*>checking,"['0673', '71-34', '5-4', '86c4', '40623', '45b4', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): ']"
743,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:44:47.080,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",6,"image <*>dd<*>-<*>c<*>-<*>fbb-<*>c<*>-<*>fbe<*>b<*> at (<*>in use: on this node <*> local, <*> on other nodes sharing this instance storage","['0673', '71-34', '5-4', '86c4', '40623', '45b4', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): ', '1', '0']"
744,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:44:47.285,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,7,<*> base <*> /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,"['Active', 'files:', '489c868', '0c37', '93b76227', '91', '03908', '0e742']"
745,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:47.540,25746,INFO,nova.osapi_compute.wsgi.server,req-509c11ea-c169-462a-b6b3-80293f9d4966 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2706451",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2706451']"
746,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:47.804,25746,INFO,nova.osapi_compute.wsgi.server,req-e363f852-8f4c-4bf7-a8ab-891b00d87a27 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2610590",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2610590']"
747,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:44:48.653,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 5683e2e2-d5e0-48b8-9f30-a2216254e851] VM Started (Lifecycle Event),2,<*> VM <*> (Lifecycle Event),"['[instance: 5683e2e2-d5e0-48b8-9f30-a2216254e851]', 'Started']"
748,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:44:48.718,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 5683e2e2-d5e0-48b8-9f30-a2216254e851] VM Paused (Lifecycle Event),2,<*> VM <*> (Lifecycle Event),"['[instance: 5683e2e2-d5e0-48b8-9f30-a2216254e851]', 'Paused']"
749,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:44:48.847,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 5683e2e2-d5e0-48b8-9f30-a2216254e851] During sync_power_state the instance has a pending task (spawning). Skip.,4,<*> During sync_power_state the instance has a pending task (spawning). Skip.,['[instance: 5683e2e2-d5e0-48b8-9f30-a2216254e851]']
750,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:49.097,25746,INFO,nova.osapi_compute.wsgi.server,req-aabe9011-5efd-441e-809c-b602a8cfc40c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2882390",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2882390']"
751,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:49.373,25746,INFO,nova.osapi_compute.wsgi.server,req-6ff81b88-35e5-4268-9d01-a2ac48f1e787 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2718000",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2718000']"
752,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:44:50.139,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,5,image <*>dd<*>-<*>c<*>-<*>fbb-<*>c<*>-<*>fbe<*>b<*> at (<*>checking,"['0673', '71-34', '5-4', '86c4', '40623', '45b4', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): ']"
753,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:44:50.140,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",6,"image <*>dd<*>-<*>c<*>-<*>fbb-<*>c<*>-<*>fbe<*>b<*> at (<*>in use: on this node <*> local, <*> on other nodes sharing this instance storage","['0673', '71-34', '5-4', '86c4', '40623', '45b4', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): ', '1', '0']"
754,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:44:50.330,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,7,<*> base <*> /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,"['Active', 'files:', '489c868', '0c37', '93b76227', '91', '03908', '0e742']"
755,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:50.665,25746,INFO,nova.osapi_compute.wsgi.server,req-38aa69c8-ac6a-4547-b262-1a5e9c719a8c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2846270",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2846270']"
756,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:50.941,25746,INFO,nova.osapi_compute.wsgi.server,req-c0a3a2ce-b693-4f9f-b7cd-5c79972dcf33 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2716601",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2716601']"
757,nova-scheduler.log.2017-05-14_21:27:04,2017-05-14,19:44:51.407,25998,INFO,nova.scheduler.host_manager,req-ecc495a7-6c79-4da2-804e-2bcc64b101f1 - - - - -,The instance sync for host 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us' did not match. Re-created its InstanceList.,28,The instance sync for host 'cp-<*>.slowvm<*>.tcloud-pg<*>.utah.cloudlab.us' did not match. Re-created its InstanceList.,"['1', '1', '0']"
758,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:52.216,25746,INFO,nova.osapi_compute.wsgi.server,req-ba01ecde-2489-4307-83e3-fc2216be8b6e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2695119",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2695119']"
759,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:52.495,25746,INFO,nova.osapi_compute.wsgi.server,req-b0b16fe1-355a-4e47-9f48-ef24e1629027 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2747450",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2747450']"
760,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:53.921,25746,INFO,nova.osapi_compute.wsgi.server,req-a4b14238-b16e-43c9-b646-a01c73523d4b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4208641",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.4208641']"
761,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:54.182,25746,INFO,nova.osapi_compute.wsgi.server,req-69074ea8-32f0-495d-833a-b62485658d2b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2568841",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2568841']"
762,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:44:55.136,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,5,image <*>dd<*>-<*>c<*>-<*>fbb-<*>c<*>-<*>fbe<*>b<*> at (<*>checking,"['0673', '71-34', '5-4', '86c4', '40623', '45b4', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): ']"
763,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:44:55.137,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",6,"image <*>dd<*>-<*>c<*>-<*>fbb-<*>c<*>-<*>fbe<*>b<*> at (<*>in use: on this node <*> local, <*> on other nodes sharing this instance storage","['0673', '71-34', '5-4', '86c4', '40623', '45b4', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): ', '1', '0']"
764,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:44:55.316,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,7,<*> base <*> /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,"['Active', 'files:', '489c868', '0c37', '93b76227', '91', '03908', '0e742']"
765,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:55.468,25746,INFO,nova.osapi_compute.wsgi.server,req-eae84c0e-7d3c-4f41-b0af-35aa525fad9f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2792852",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail ', '/1.1"" ', '200', '1893', '0.2792852']"
766,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:55.643,25743,INFO,nova.api.openstack.compute.server_external_events,req-c4feea6e-bd6f-4ba0-a91c-812bfab25829 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:879bd331-e573-4aaf-9b81-bc83c841cb73 for instance 5683e2e2-d5e0-48b8-9f30-a2216254e851,8,Creating event <*> for instance <*>,"['network-vif-plugged:879bd331-e573-4aaf-9b81-bc83c841cb73', '5683e2e2-d5e0-48b8-9f30-a2216254e851']"
767,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:44:55.649,25743,INFO,nova.osapi_compute.wsgi.server,req-c4feea6e-bd6f-4ba0-a91c-812bfab25829 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0933011",0,<*> <*> <*>HTTP<*>status: <*> len: <*> time: <*>.<*>,"['10.11.10.1', '""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events ', '/1.1"" ', '200', '380', '0.0933011']"
768,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:44:55.656,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 5683e2e2-d5e0-48b8-9f30-a2216254e851] VM Resumed (Lifecycle Event),2,<*> VM <*> (Lifecycle Event),"['[instance: 5683e2e2-d5e0-48b8-9f30-a2216254e851]', 'Resumed']"
769,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:44:55.668,2931,INFO,nova.virt.libvirt.driver,-,[instance: 5683e2e2-d5e0-48b8-9f30-a2216254e851] Instance spawned successfully.,9,<*> Instance <*> successfully.,"['[instance: 5683e2e2-d5e0-48b8-9f30-a2216254e851]', 'spawned']"
770,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:44:55.669,2931,INFO,nova.compute.manager,req-032f4e41-9c1a-4dd7-ab3b-bb8368aa5bd1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 5683e2e2-d5e0-48b8-9f30-a2216254e851] Took 19.96 seconds to spawn the instance on the hypervisor.,10,<*> Took <*>.<*> seconds to <*> the instance on the hypervisor.,"['[instance: 5683e2e2-d5e0-48b8-9f30-a2216254e851]', '19.96', 'spawn']"
